id,picture_name,original_confidence,removed_bg_confidence
n02105641_3499,n02105641_3499.png,"[{229: 94.00190734863281}, {190: 3.8333523273468018}, {228: 1.0573606491088867}, {175: 0.6146830916404724}, {194: 0.21280555427074432}]","[{229: 91.34727478027344}, {190: 5.976813316345215}, {228: 1.566715121269226}, {175: 0.5568763017654419}, {194: 0.13672830164432526}]"
n02105641_2606,n02105641_2606.png,"[{229: 99.96881103515625}, {200: 0.009175674058496952}, {175: 0.008997359313070774}, {228: 0.005266106687486172}, {190: 0.003877784125506878}]","[{229: 99.95085144042969}, {190: 0.019502632319927216}, {200: 0.012002876959741116}, {175: 0.01039290614426136}, {228: 0.0021261225920170546}]"
n02105641_9713,n02105641_9713.png,"[{229: 92.13944244384766}, {200: 5.596707820892334}, {226: 1.3693522214889526}, {175: 0.3548685610294342}, {228: 0.14884626865386963}]","[{229: 94.9749755859375}, {190: 3.3554739952087402}, {200: 0.7790561318397522}, {226: 0.29058805108070374}, {175: 0.13292613625526428}]"
n02105641_2421,n02105641_2421.png,"[{229: 56.53694152832031}, {196: 24.557273864746094}, {197: 4.645524024963379}, {198: 3.873917818069458}, {188: 2.8849995136260986}]","[{188: 66.86261749267578}, {181: 10.157855033874512}, {229: 8.084765434265137}, {189: 8.000106811523438}, {191: 1.2826712131500244}]"
n02105641_6585,n02105641_6585.png,"[{229: 98.56028747558594}, {155: 0.4532836377620697}, {200: 0.28428515791893005}, {190: 0.2281292974948883}, {181: 0.0961032509803772}]","[{229: 58.95627212524414}, {190: 11.242701530456543}, {204: 9.716727256774902}, {155: 6.683803558349609}, {153: 3.0617685317993164}]"
n02105641_6141,n02105641_6141.png,"[{229: 99.82537841796875}, {190: 0.06050492450594902}, {175: 0.014987733215093613}, {228: 0.012503067031502724}, {200: 0.011148045770823956}]","[{229: 89.84686279296875}, {190: 6.755991458892822}, {203: 0.3297504484653473}, {200: 0.31276559829711914}, {202: 0.1588948369026184}]"
n02105641_4062,n02105641_4062.png,"[{229: 94.19771575927734}, {228: 1.7523521184921265}, {153: 1.3383585214614868}, {257: 0.6907575130462646}, {222: 0.5502389669418335}]","[{129: 25.255081176757812}, {850: 11.034008026123047}, {190: 5.633980751037598}, {127: 4.144928932189941}, {568: 3.3310043811798096}]"
n02105641_8628,n02105641_8628.png,"[{229: 78.8398666381836}, {188: 9.835262298583984}, {202: 3.04837965965271}, {189: 1.4272230863571167}, {181: 0.8773282170295715}]","[{229: 32.39168930053711}, {222: 25.446334838867188}, {188: 14.337924003601074}, {228: 5.037060260772705}, {190: 4.827371597290039}]"
n02105641_6142,n02105641_6142.png,"[{229: 95.42474365234375}, {228: 1.0646029710769653}, {233: 1.038164496421814}, {202: 0.8359296321868896}, {226: 0.45653441548347473}]","[{229: 70.39213562011719}, {202: 7.301068305969238}, {190: 6.7254557609558105}, {228: 4.363377571105957}, {188: 3.9924991130828857}]"
n02105641_10167,n02105641_10167.png,"[{229: 92.99179077148438}, {545: 4.612675666809082}, {811: 1.0383009910583496}, {87: 0.43173661828041077}, {188: 0.17491461336612701}]","[{229: 89.83676147460938}, {190: 2.882704734802246}, {181: 1.319062352180481}, {188: 1.2261600494384766}, {999: 0.45369505882263184}]"
n02105641_12645,n02105641_12645.png,"[{229: 95.68058013916016}, {175: 1.280462384223938}, {228: 0.7329789400100708}, {200: 0.5293076634407043}, {189: 0.36767396330833435}]","[{229: 73.18286895751953}, {190: 11.223685264587402}, {200: 2.8030459880828857}, {175: 1.6518629789352417}, {228: 1.0442506074905396}]"
n02105641_13903,n02105641_13903.png,"[{229: 81.7655029296875}, {203: 12.110710144042969}, {190: 1.859399676322937}, {194: 0.5822222828865051}, {153: 0.4083382487297058}]","[{190: 58.58231735229492}, {229: 30.193115234375}, {203: 1.7465379238128662}, {338: 1.586634874343872}, {153: 1.5507069826126099}]"
n02105641_9159,n02105641_9159.png,"[{229: 54.2389030456543}, {228: 16.163467407226562}, {202: 13.612588882446289}, {226: 5.68292760848999}, {175: 4.5255351066589355}]","[{229: 61.39655303955078}, {228: 21.850276947021484}, {175: 10.293550491333008}, {202: 3.7777676582336426}, {226: 1.1987112760543823}]"
n02105641_14139,n02105641_14139.png,"[{229: 99.56352996826172}, {190: 0.30291637778282166}, {200: 0.059091486036777496}, {175: 0.01706731878221035}, {228: 0.01588740199804306}]","[{644: 3.434701919555664}, {111: 2.724581003189087}, {818: 1.6884920597076416}, {626: 1.5937384366989136}, {530: 1.3853106498718262}]"
n02105641_8025,n02105641_8025.png,"[{200: 56.28346252441406}, {229: 28.024789810180664}, {175: 7.074783802032471}, {226: 2.3566009998321533}, {152: 1.2588558197021484}]","[{229: 67.86305236816406}, {200: 23.68148422241211}, {226: 2.7037768363952637}, {175: 2.2733042240142822}, {190: 1.549713373184204}]"
n02105641_7804,n02105641_7804.png,"[{229: 99.81344604492188}, {188: 0.05912698060274124}, {190: 0.023251468315720558}, {232: 0.01879197545349598}, {175: 0.015371081419289112}]","[{229: 99.87732696533203}, {190: 0.04510321468114853}, {188: 0.030986012890934944}, {232: 0.0060953134670853615}, {228: 0.0058113206177949905}]"
n02105641_11951,n02105641_11951.png,"[{229: 81.20396423339844}, {160: 8.737869262695312}, {226: 5.389805316925049}, {261: 0.764564573764801}, {267: 0.5222989320755005}]","[{103: 28.75579071044922}, {99: 5.950399398803711}, {602: 3.7801060676574707}, {23: 2.6671464443206787}, {20: 2.340895414352417}]"
n02105641_9289,n02105641_9289.png,"[{229: 96.62954711914062}, {877: 1.723077654838562}, {534: 0.4229152500629425}, {791: 0.37701162695884705}, {228: 0.1851467341184616}]","[{229: 95.26366424560547}, {228: 2.011969566345215}, {190: 0.9550180435180664}, {175: 0.24735671281814575}, {203: 0.11945612728595734}]"
n02105641_4700,n02105641_4700.png,"[{229: 99.7069091796875}, {175: 0.14108656346797943}, {228: 0.05006041005253792}, {200: 0.02053370326757431}, {190: 0.02049056813120842}]","[{229: 99.85836791992188}, {175: 0.06194604933261871}, {190: 0.02315584570169449}, {228: 0.0180166345089674}, {200: 0.015388960018754005}]"
n02105641_12424,n02105641_12424.png,"[{229: 99.99213409423828}, {194: 0.002812387188896537}, {175: 0.0011141439899802208}, {200: 0.001096978667192161}, {233: 0.0007970330188982189}]","[{229: 99.82921600341797}, {190: 0.06800632178783417}, {181: 0.05689580738544464}, {194: 0.015229004435241222}, {175: 0.0077596246264874935}]"
n02105641_4258,n02105641_4258.png,"[{229: 99.69935607910156}, {228: 0.21065561473369598}, {175: 0.043409597128629684}, {188: 0.010430451482534409}, {233: 0.009924749843776226}]","[{229: 99.3388900756836}, {228: 0.4934086799621582}, {200: 0.04901643842458725}, {175: 0.030399786308407784}, {190: 0.02484039217233658}]"
n02105641_11926,n02105641_11926.png,"[{229: 99.62255096435547}, {181: 0.1478917896747589}, {190: 0.037300799041986465}, {189: 0.02560225874185562}, {200: 0.0247617457062006}]","[{229: 99.32490539550781}, {181: 0.26902884244918823}, {190: 0.2627313733100891}, {233: 0.018543081358075142}, {194: 0.016360484063625336}]"
n02105641_10967,n02105641_10967.png,"[{229: 93.00506591796875}, {190: 5.867062568664551}, {202: 0.22601953148841858}, {194: 0.21437029540538788}, {188: 0.1087404116988182}]","[{644: 3.434701919555664}, {111: 2.724581003189087}, {818: 1.6884920597076416}, {626: 1.5937384366989136}, {530: 1.3853106498718262}]"
n02105641_7945,n02105641_7945.png,"[{229: 99.1247787475586}, {228: 0.373553067445755}, {200: 0.3305808901786804}, {204: 0.027091102674603462}, {202: 0.022325608879327774}]","[{229: 98.84973907470703}, {228: 0.42629438638687134}, {190: 0.20407062768936157}, {200: 0.1965954452753067}, {204: 0.07130156457424164}]"
n02105641_6182,n02105641_6182.png,"[{229: 99.98780822753906}, {228: 0.009760136716067791}, {175: 0.0005996784893795848}, {267: 0.0005921541596762836}, {200: 0.00030094661633484066}]","[{229: 99.97036743164062}, {190: 0.011326191946864128}, {228: 0.006659545004367828}, {175: 0.00283639132976532}, {850: 0.0010774560505524278}]"
n02105641_15037,n02105641_15037.png,"[{229: 98.36449432373047}, {200: 0.3712121844291687}, {228: 0.266321063041687}, {175: 0.23930875957012177}, {233: 0.18326842784881592}]","[{229: 92.89867401123047}, {190: 5.660341262817383}, {194: 0.24345020949840546}, {170: 0.21938003599643707}, {188: 0.21771767735481262}]"
n02105641_3639,n02105641_3639.png,"[{229: 95.58452606201172}, {228: 4.101407527923584}, {175: 0.0743645578622818}, {203: 0.06771796941757202}, {200: 0.04123389720916748}]","[{229: 99.02825164794922}, {190: 0.6038916110992432}, {228: 0.11530441790819168}, {175: 0.07059726119041443}, {200: 0.04404332861304283}]"
n02105641_534,n02105641_534.png,"[{229: 82.97696685791016}, {190: 11.592768669128418}, {175: 1.329387903213501}, {200: 1.300796627998352}, {202: 1.0217434167861938}]","[{229: 72.99075317382812}, {190: 20.966197967529297}, {200: 1.5430537462234497}, {202: 1.4799690246582031}, {175: 0.8946544528007507}]"
n02105641_10020,n02105641_10020.png,"[{229: 87.94190979003906}, {228: 10.177762031555176}, {175: 0.8120918869972229}, {190: 0.40204301476478577}, {226: 0.20547844469547272}]","[{229: 59.54766082763672}, {190: 12.024100303649902}, {228: 10.384597778320312}, {175: 5.819545269012451}, {194: 1.845047950744629}]"
n02105641_3658,n02105641_3658.png,"[{229: 96.47925567626953}, {200: 1.66547691822052}, {153: 0.8683856725692749}, {204: 0.42548856139183044}, {190: 0.41214996576309204}]","[{229: 96.2051010131836}, {200: 1.3942550420761108}, {153: 1.3605680465698242}, {204: 0.45954152941703796}, {190: 0.38944733142852783}]"
n02105641_9654,n02105641_9654.png,"[{229: 87.11123657226562}, {190: 4.804542064666748}, {228: 3.4764633178710938}, {203: 0.7927302122116089}, {194: 0.7001814246177673}]","[{229: 76.73980712890625}, {190: 21.960674285888672}, {153: 0.3260079622268677}, {228: 0.3126976191997528}, {200: 0.15678174793720245}]"
n02105641_2855,n02105641_2855.png,"[{229: 91.19803619384766}, {188: 3.683614730834961}, {199: 1.6147494316101074}, {190: 0.7746633291244507}, {332: 0.7013044357299805}]","[{229: 91.75928497314453}, {190: 3.27001690864563}, {188: 2.86767315864563}, {199: 0.6174571514129639}, {203: 0.5996420383453369}]"
n02105641_606,n02105641_606.png,"[{229: 96.16924285888672}, {203: 2.580695629119873}, {228: 0.2134147733449936}, {190: 0.17700538039207458}, {202: 0.16756679117679596}]","[{229: 68.79557037353516}, {203: 17.548717498779297}, {190: 9.806635856628418}, {153: 1.4034147262573242}, {202: 0.36957865953445435}]"
n02105641_2730,n02105641_2730.png,"[{229: 92.8012466430664}, {228: 4.526225566864014}, {267: 0.509391725063324}, {257: 0.3209107518196106}, {222: 0.3201523423194885}]","[{229: 91.9267578125}, {153: 4.604739665985107}, {200: 0.5095762014389038}, {190: 0.49528729915618896}, {228: 0.43881094455718994}]"
n02105641_1677,n02105641_1677.png,"[{229: 96.40011596679688}, {228: 2.009030342102051}, {200: 0.5789710283279419}, {190: 0.3677627146244049}, {175: 0.30080997943878174}]","[{229: 93.47723388671875}, {190: 4.252110958099365}, {200: 0.7282583117485046}, {228: 0.6321868896484375}, {188: 0.44773513078689575}]"
n02105641_9397,n02105641_9397.png,"[{229: 99.76799011230469}, {175: 0.16916786134243011}, {200: 0.01717388816177845}, {228: 0.008139703422784805}, {190: 0.007005809806287289}]","[{229: 99.88245391845703}, {175: 0.05593482777476311}, {200: 0.019120221957564354}, {190: 0.014448470436036587}, {228: 0.00396755151450634}]"
n02105641_7347,n02105641_7347.png,"[{229: 99.93509674072266}, {200: 0.026007013395428658}, {228: 0.01200320664793253}, {155: 0.005273632239550352}, {226: 0.0042736344039440155}]","[{127: 40.08108139038086}, {153: 21.880146026611328}, {190: 4.535362720489502}, {229: 4.293546676635742}, {203: 3.1994516849517822}]"
n02105641_10158,n02105641_10158.png,"[{229: 99.8464126586914}, {177: 0.019046688452363014}, {175: 0.016007669270038605}, {233: 0.015111810527741909}, {169: 0.009077480994164944}]","[{971: 5.018772602081299}, {980: 4.2902445793151855}, {812: 3.344752550125122}, {681: 3.3430416584014893}, {701: 2.1963987350463867}]"
n02105641_4410,n02105641_4410.png,"[{229: 91.32394409179688}, {249: 1.3694844245910645}, {181: 0.9938687086105347}, {198: 0.9481617212295532}, {250: 0.7526617050170898}]","[{229: 68.22270202636719}, {181: 19.0434627532959}, {194: 3.115108013153076}, {279: 1.1071999073028564}, {190: 0.45535218715667725}]"
n02105641_3747,n02105641_3747.png,"[{170: 53.96311950683594}, {229: 36.103511810302734}, {175: 8.2185697555542}, {228: 0.8409749865531921}, {177: 0.5709847211837769}]","[{229: 54.069000244140625}, {175: 27.04203987121582}, {170: 17.439334869384766}, {228: 0.47651055455207825}, {177: 0.2774434983730316}]"
n02105641_7271,n02105641_7271.png,"[{229: 49.81890106201172}, {163: 29.950481414794922}, {175: 4.682934284210205}, {228: 3.017000198364258}, {267: 2.482675313949585}]","[{163: 23.940641403198242}, {178: 7.655619144439697}, {160: 7.463815689086914}, {267: 6.421892166137695}, {161: 5.56916618347168}]"
n02105641_5998,n02105641_5998.png,"[{229: 99.13716125488281}, {228: 0.5141667127609253}, {200: 0.199983611702919}, {175: 0.08089637011289597}, {194: 0.016507430002093315}]","[{229: 99.68016052246094}, {228: 0.14312531054019928}, {175: 0.059706419706344604}, {190: 0.04631463810801506}, {200: 0.04255780205130577}]"
n02105641_10063,n02105641_10063.png,"[{229: 86.69648742675781}, {160: 6.776684761047363}, {267: 1.4591567516326904}, {200: 1.0667409896850586}, {226: 0.7689428329467773}]","[{112: 41.44789123535156}, {643: 4.666630744934082}, {529: 3.0644030570983887}, {845: 2.7909703254699707}, {107: 2.1583285331726074}]"
n02105641_2624,n02105641_2624.png,"[{229: 81.0343017578125}, {203: 7.791881084442139}, {228: 2.8016366958618164}, {190: 2.5975751876831055}, {188: 1.6100108623504639}]","[{229: 83.16580963134766}, {203: 7.434023857116699}, {190: 2.30098819732666}, {228: 2.299654245376587}, {188: 1.387486219406128}]"
n02105641_10148,n02105641_10148.png,"[{229: 90.74405670166016}, {228: 2.1421358585357666}, {190: 1.5372518301010132}, {188: 1.4225947856903076}, {194: 1.0438930988311768}]","[{190: 18.3981990814209}, {203: 12.426729202270508}, {112: 9.737339973449707}, {285: 6.102352619171143}, {107: 3.6269619464874268}]"
n02105641_10577,n02105641_10577.png,"[{229: 99.58184051513672}, {257: 0.24738048017024994}, {258: 0.08140948414802551}, {228: 0.03089604713022709}, {222: 0.017432957887649536}]","[{229: 86.63545989990234}, {222: 4.744503974914551}, {257: 2.240527629852295}, {190: 1.9592556953430176}, {203: 1.4547487497329712}]"
n02105641_4741,n02105641_4741.png,"[{229: 97.4126205444336}, {226: 0.7716561555862427}, {200: 0.49397629499435425}, {202: 0.3173512816429138}, {204: 0.2825101613998413}]","[{229: 92.5891342163086}, {190: 2.899959087371826}, {200: 0.9947877526283264}, {204: 0.7687923908233643}, {194: 0.5524290800094604}]"
n02105641_5071,n02105641_5071.png,"[{229: 91.82255554199219}, {228: 2.7697432041168213}, {188: 2.1828505992889404}, {200: 0.8551713228225708}, {203: 0.682319164276123}]","[{229: 91.2234878540039}, {188: 2.7989423274993896}, {228: 2.0573649406433105}, {200: 0.8689212799072266}, {203: 0.7255892753601074}]"
n02105641_3599,n02105641_3599.png,"[{229: 99.71260070800781}, {200: 0.09883095324039459}, {190: 0.04934636503458023}, {228: 0.03775324672460556}, {188: 0.01519877277314663}]","[{229: 98.46063995361328}, {190: 0.3875596523284912}, {181: 0.3279854357242584}, {228: 0.11964210867881775}, {200: 0.045727960765361786}]"
n02105641_1777,n02105641_1777.png,"[{229: 99.11618041992188}, {228: 0.34397637844085693}, {175: 0.2512148916721344}, {200: 0.10474003106355667}, {190: 0.04870937392115593}]","[{229: 99.15058135986328}, {228: 0.39308735728263855}, {175: 0.19824253022670746}, {190: 0.07776642590761185}, {194: 0.027235208079218864}]"
n02105641_6791,n02105641_6791.png,"[{229: 74.0085220336914}, {228: 6.301298141479492}, {194: 3.831956148147583}, {203: 1.9631779193878174}, {188: 1.7936309576034546}]","[{720: 11.4076509475708}, {529: 10.680902481079102}, {999: 4.575843811035156}, {602: 4.0558061599731445}, {701: 2.7619855403900146}]"
n02105641_4268,n02105641_4268.png,"[{229: 96.25425720214844}, {175: 1.9098496437072754}, {228: 1.5459797382354736}, {226: 0.12863147258758545}, {200: 0.0618915781378746}]","[{229: 98.82667541503906}, {175: 0.5893094539642334}, {228: 0.4254971742630005}, {200: 0.05209331959486008}, {190: 0.04564158618450165}]"
n02105641_4753,n02105641_4753.png,"[{229: 91.37882995605469}, {203: 5.536856651306152}, {204: 1.08692467212677}, {153: 0.6810888051986694}, {202: 0.4839145243167877}]","[{229: 92.70023345947266}, {203: 4.057464599609375}, {204: 1.1715245246887207}, {153: 1.150987148284912}, {228: 0.21371150016784668}]"
n02105641_4015,n02105641_4015.png,"[{229: 47.8748664855957}, {261: 46.75117492675781}, {170: 1.2615801095962524}, {177: 0.7251363396644592}, {233: 0.49614667892456055}]","[{720: 7.563884735107422}, {818: 6.153319358825684}, {755: 3.0238735675811768}, {681: 2.3647589683532715}, {845: 2.0128495693206787}]"
n02105641_1965,n02105641_1965.png,"[{229: 34.61683654785156}, {170: 18.531179428100586}, {175: 14.1566801071167}, {160: 7.479351043701172}, {176: 5.205747127532959}]","[{181: 31.05242919921875}, {190: 11.328902244567871}, {188: 7.590702056884766}, {267: 5.257873058319092}, {161: 5.045437812805176}]"
n02105641_12980,n02105641_12980.png,"[{229: 98.39513397216797}, {200: 1.4810367822647095}, {228: 0.044564325362443924}, {175: 0.02791675180196762}, {190: 0.01570720411837101}]","[{229: 89.14110565185547}, {190: 7.360344409942627}, {228: 1.0641244649887085}, {203: 0.8077763915061951}, {200: 0.5941561460494995}]"
n02105641_12369,n02105641_12369.png,"[{229: 99.96963500976562}, {228: 0.010502015240490437}, {233: 0.005124046001583338}, {175: 0.0022359953727573156}, {267: 0.0017764641670510173}]","[{229: 88.8035888671875}, {181: 1.846718192100525}, {356: 1.4956543445587158}, {190: 1.2755749225616455}, {146: 0.7131381630897522}]"
n02105641_5524,n02105641_5524.png,"[{903: 9.738207817077637}, {457: 4.432949066162109}, {451: 4.2874908447265625}, {982: 3.116114854812622}, {823: 2.307368040084839}]","[{644: 3.434701919555664}, {111: 2.724581003189087}, {818: 1.6884920597076416}, {626: 1.5937384366989136}, {530: 1.3853106498718262}]"
